seed, Total QALY
301, 464782
164, 369943
125, 394262
556, 368246
1006, 481785
429, 386627
992, 364951
337, 457473
1089, 390488
74, 328882
935, 437998
539, 406723
754, 355945
428, 345727
1157, 436907
13, 375646
1246, 389528
342, 301865
1081, 339568
483, 356820
299, 435007
175, 350945
1238, 469383
434, 442510
111, 348994
47, 389534
760, 400635
1173, 342229
409, 410873
844, 454484
1206, 326719
321, 394027
1051, 389806
850, 344593
284, 352657
527, 481256
441, 370821
413, 485106
1093, 270923
382, 488034
140, 442569
620, 442946
1009, 396146
269, 353585
1136, 397863
1214, 394031
170, 354222
1042, 437901
726, 388415
1152, 315595
955, 338823
1198, 319893
401, 293262
45, 385611
403, 343985
1040, 439299
1007, 368130
690, 434429
610, 480216
136, 363114
83, 411628
679, 379059
240, 438941
1145, 372943
629, 403681
616, 367958
717, 322887
635, 360821
9, 383468
1217, 366233
89, 314559
228, 304971
120, 385881
929, 293156
479, 293737
363, 425234
281, 400558
867, 383840
181, 419369
1165, 326467
142, 316493
721, 386826
423, 355476
473, 385300
282, 296512
609, 401455
864, 371872
913, 334150
1201, 334239
1240, 350646
1103, 420911
950, 340871
1189, 295282
917, 366587
847, 308271
930, 419185
1153, 499138
471, 425330
334, 362182
486, 438355
279, 331957
81, 400986
341, 403728
985, 533226
508, 361476
1156, 406654
800, 414664
769, 489616
1029, 471637
127, 282880
55, 425175
1193, 421817
340, 525396
827, 416792
1037, 318467
388, 280517
1068, 402394
743, 492001
912, 335541
940, 437973
1005, 472568
213, 458490
1236, 395605
633, 421487
326, 397160
397, 525618
1114, 430790
174, 365490
343, 396704
419, 314404
501, 414490
245, 403880
149, 311425
682, 282266
288, 402660
497, 400320
627, 436926
317, 401615
485, 351514
554, 251847
204, 307815
398, 370270
818, 387724
874, 290256
420, 458999
167, 375006
1166, 371787
242, 319121
804, 397583
952, 464362
408, 313594
73, 307722
313, 533526
822, 472384
315, 401372
246, 407980
1018, 347332
789, 364005
78, 298755
889, 514722
1047, 294710
777, 291577
659, 433344
704, 409832
454, 312620
1167, 416595
356, 343580
1104, 406973
402, 364785
387, 354968
1186, 358243
114, 469689
457, 327482
696, 318735
1164, 290069
112, 546278
980, 355531
887, 415634
576, 327717
634, 361361
133, 284626
675, 421125
857, 374752
686, 394980
15, 427826
293, 423173
853, 314159
981, 315700
1028, 387026
849, 349547
161, 355365
32, 365768
615, 241231
739, 286540
1091, 360402
1008, 320016
863, 388973
1231, 340475
660, 369793
186, 374384
795, 342561
1100, 305631
316, 430311
706, 348492
1150, 499775
194, 442123
656, 354243
900, 348398
84, 519762
520, 308222
369, 461413
820, 282628
381, 390023
560, 428539
861, 458422
761, 441351
625, 433760
665, 441839
528, 333658
530, 381559
481, 369868
138, 351802
967, 414277
723, 323487
579, 381774
335, 408648
890, 357968
944, 391892
549, 294638
1175, 400893
359, 394994
817, 418104
731, 497991
178, 381644
11, 404427
852, 398760
1003, 463045
564, 355603
732, 382984
250, 304310
191, 362264
649, 406425
909, 325203
1083, 411796
368, 430691
1000, 315745
19, 418384
535, 300501
962, 325046
199, 444729
683, 264024
386, 467588
308, 581722
841, 362817
212, 355563
916, 335180
1228, 380952
1187, 305002
623, 393653
478, 364256
1049, 345874
824, 412154
871, 423635
1063, 393573
1194, 488276
694, 509371
1024, 396630
542, 394019
1050, 366582
262, 408799
195, 374900
600, 329010
966, 428683
37, 551584
544, 358850
714, 392694
498, 334883
883, 457747
193, 370087
608, 260675
197, 371840
771, 327672
808, 408732
48, 459704
1241, 380269
1174, 337905
1234, 359175
23, 358492
348, 433026
469, 318265
858, 349340
603, 328339
1237, 423391
1002, 482552
953, 384512
21, 446914
1181, 374789
707, 601869
496, 544243
1098, 501964
829, 343225
405, 354847
1204, 330117
31, 358452
646, 352749
928, 283402
253, 436223
289, 397219
154, 437091
830, 436450
1078, 337606
987, 406400
271, 309889
969, 415149
107, 350732
258, 574882
44, 392301
881, 267632
1025, 309184
86, 368230
574, 390866
594, 383695
223, 392660
1199, 338852
406, 456887
132, 411446
855, 407302
1211, 359508
839, 441251
636, 408034
746, 439602
859, 382460
417, 365716
819, 370985
537, 343074
1141, 374024
781, 354059
103, 396639
500, 407161
1075, 387123
506, 416040
1243, 386736
901, 390424
372, 323170
956, 349689
360, 376321
384, 441242
945, 344129
1205, 367441
524, 409001
885, 311612
1069, 373450
812, 415957
1, 283487
563, 345377
768, 327274
513, 386236
813, 338212
153, 458738
1184, 359175
1247, 345059
58, 494445
156, 382769
463, 402588
673, 398974
1202, 389316
1102, 435079
1185, 276572
421, 329188
1107, 317089
725, 339943
1048, 306192
767, 397088
835, 372121
577, 274003
678, 380502
1120, 356588
515, 362332
932, 383027
1088, 253043
477, 307933
1176, 343190
931, 315145
97, 317275
730, 384472
1245, 312900
172, 353095
751, 368555
1134, 316423
741, 392724
1135, 363805
1076, 346387
1016, 479731
677, 285916
689, 341701
298, 361774
180, 346197
176, 377994
572, 297298
75, 459664
785, 341807
1142, 415559
336, 356834
41, 596278
230, 314789
389, 417583
971, 433499
391, 449833
437, 398280
587, 314111
1012, 440631
1074, 353257
1224, 384840
585, 331065
460, 287125
345, 325350
215, 399459
736, 297170
137, 377301
668, 482563
433, 290710
260, 399472
561, 431919
748, 367778
617, 308334
762, 350210
491, 305121
1090, 411393
578, 378803
904, 366813
1035, 322045
801, 410301
787, 412916
898, 364481
267, 437499
976, 443870
580, 404183
487, 400667
1190, 437118
1079, 273559
803, 458326
1244, 386682
583, 375758
411, 382265
115, 469477
99, 308945
196, 354666
166, 395199
540, 343664
832, 301135
272, 433774
280, 415231
866, 452514
104, 371755
970, 314127
302, 373559
1222, 348669
206, 313128
20, 374689
275, 417651
672, 316044
999, 459974
67, 426872
425, 313285
1151, 332162
856, 421824
480, 384545
72, 358843
1144, 350992
1053, 359657
121, 358551
105, 390978
34, 342071
399, 363842
440, 368027
523, 329260
435, 309716
201, 495410
778, 413319
998, 381437
1137, 431143
1239, 413202
729, 291889
453, 454265
753, 359336
828, 402761
451, 408833
211, 523454
836, 341622
582, 352158
1061, 409151
361, 422896
519, 401822
328, 424417
908, 492329
518, 332291
1039, 397639
126, 310284
713, 354532
601, 360222
511, 303839
942, 311995
394, 337838
862, 332352
1057, 312677
783, 412314
983, 445756
843, 350846
567, 266516
1149, 363692
450, 386942
366, 376037
534, 305843
108, 409614
244, 396796
46, 312668
311, 280760
464, 289050
922, 437134
77, 408052
130, 328460
2, 449147
155, 376666
894, 462805
949, 470583
22, 286838
592, 392103
268, 389814
984, 421419
461, 369301
647, 300157
148, 407123
1158, 467960
159, 396589
810, 383228
654, 413458
1027, 399146
1115, 347494
502, 368953
1223, 331758
414, 430037
684, 375739
354, 397048
877, 406914
110, 313989
357, 346608
494, 422291
233, 311947
329, 355973
851, 343125
286, 327621
614, 370360
274, 364780
371, 427571
62, 478212
217, 334566
400, 339225
306, 349639
442, 338488
681, 455108
1248, 418218
892, 311703
664, 372883
720, 391645
218, 414064
772, 394255
493, 477845
602, 446711
351, 399900
1148, 331383
134, 378180
860, 474470
1019, 355757
1160, 380561
28, 439504
1208, 276766
444, 382322
390, 460327
353, 364924
1192, 346957
794, 416235
745, 446597
456, 422958
722, 310973
988, 411970
1066, 384176
621, 266189
584, 308193
200, 301209
216, 388246
1161, 421030
209, 327250
676, 364525
93, 490013
1162, 374147
238, 426582
586, 348885
439, 324520
1191, 430431
1092, 507336
1084, 386142
1203, 410373
1055, 387411
738, 339220
618, 364015
162, 358106
543, 295481
744, 422501
259, 470466
505, 398187
699, 347087
119, 312289
54, 327111
222, 356562
669, 366620
192, 334928
896, 329614
816, 384576
173, 340000
30, 360822
710, 287853
712, 375235
1059, 317056
65, 375808
144, 333059
1032, 454661
51, 342040
332, 439665
619, 377640
488, 297623
430, 503776
575, 426214
1087, 383358
873, 364360
719, 426784
758, 382647
749, 334322
773, 258601
261, 336263
190, 470170
449, 399730
688, 406939
799, 329312
961, 472232
393, 353579
339, 420459
903, 365798
151, 339920
418, 424683
565, 272769
377, 512225
1195, 310818
96, 401321
