seed, Total QALY
882, 304838
102, 431054
188, 321880
657, 284416
840, 356961
757, 422997
529, 450473
630, 295428
522, 408675
350, 337898
558, 467361
14, 435361
605, 307181
492, 379616
291, 361743
588, 335383
135, 329777
1123, 344759
1233, 440143
252, 299699
220, 419054
918, 273646
171, 451279
1215, 353138
91, 373712
5, 373206
296, 496002
1086, 339629
61, 409653
571, 301348
510, 265676
307, 382393
383, 362867
475, 290286
925, 322156
993, 330581
651, 373769
1043, 468195
1212, 336567
786, 330016
606, 440941
886, 339430
957, 345151
263, 454297
763, 405612
1056, 354223
809, 588628
443, 338206
338, 344823
26, 336058
1154, 433724
407, 422795
632, 396694
177, 308882
691, 354399
247, 339720
352, 347117
784, 393532
1017, 353070
631, 306215
320, 522886
770, 327022
1188, 268804
452, 433747
1129, 332622
512, 410403
1109, 437322
715, 358207
780, 431097
933, 442678
991, 371894
365, 368838
484, 412362
227, 334851
251, 463853
445, 346947
611, 325062
701, 270886
653, 507388
697, 419648
755, 192973
1036, 486827
94, 374642
846, 383313
235, 330791
113, 361353
66, 427595
975, 318058
997, 347767
396, 312843
327, 385249
10, 568539
300, 373350
226, 330912
1180, 321953
163, 347566
1117, 325369
666, 397198
273, 437492
183, 399531
1020, 359739
310, 470545
95, 342921
1054, 440806
202, 375545
638, 487113
709, 286287
996, 408858
39, 449666
764, 525549
708, 393492
1168, 372955
184, 384623
241, 302510
431, 287465
147, 363811
642, 336543
1200, 361719
312, 484032
17, 513690
640, 385662
1014, 383339
158, 430187
380, 352705
319, 482692
791, 371797
1232, 388232
734, 324978
318, 509089
628, 437735
815, 267910
504, 375793
224, 409984
965, 546262
374, 383014
301, 464474
164, 369836
125, 393803
556, 367973
1006, 481511
429, 386304
992, 364785
337, 457011
1089, 390257
74, 328723
935, 437534
539, 406389
754, 355803
428, 345512
1157, 436776
13, 375275
1246, 389021
342, 301578
1081, 339294
483, 356307
299, 434828
175, 350561
1238, 468797
434, 441940
111, 348550
47, 389223
760, 400374
1173, 341990
409, 410756
844, 454102
1206, 326330
321, 393791
1051, 389502
850, 344268
284, 352234
527, 480879
441, 370554
413, 484628
1093, 270579
382, 487657
140, 442181
620, 442732
1009, 395804
269, 353420
1136, 397637
1214, 393848
170, 354089
1042, 437462
726, 388171
1152, 315223
955, 338618
1198, 319602
401, 293107
45, 385218
403, 343621
1040, 439082
1007, 368000
690, 434170
610, 479792
136, 362855
83, 411389
679, 378618
240, 438475
1145, 372667
629, 403530
616, 367623
717, 322712
635, 360428
9, 383245
1217, 365873
89, 314119
228, 304812
120, 385608
929, 292867
479, 293432
363, 424832
281, 400098
867, 383405
181, 419286
1165, 326376
142, 316228
721, 386512
423, 355214
473, 384971
282, 296258
609, 400969
864, 371603
913, 333825
1201, 333978
1240, 350507
1103, 420489
950, 340600
1189, 295266
917, 366459
847, 308019
930, 418908
1153, 498797
471, 425082
334, 361672
486, 438097
279, 331647
81, 400861
341, 403292
985, 532902
508, 361315
1156, 406419
800, 414284
769, 489380
1029, 471278
127, 282538
55, 424976
1193, 421579
340, 525009
827, 416445
1037, 318245
388, 280324
1068, 402092
743, 491730
912, 334992
940, 437802
1005, 472329
213, 458139
1236, 395415
633, 421155
326, 396843
397, 524986
1114, 430593
174, 365337
343, 396435
419, 314090
501, 414173
245, 403582
149, 311324
682, 281894
288, 402438
497, 400257
627, 436635
317, 401355
485, 351326
554, 251935
204, 307555
398, 369961
818, 387396
874, 290113
420, 458526
167, 374469
1166, 371428
242, 318810
804, 397482
952, 464006
408, 313397
73, 307191
313, 533185
822, 472075
315, 401166
246, 407687
1018, 347006
789, 363728
78, 298716
889, 514281
1047, 294375
777, 291238
659, 433234
704, 409392
454, 312479
1167, 416087
356, 343364
1104, 406633
402, 364552
387, 354778
1186, 357986
114, 469296
457, 327048
696, 318599
1164, 289738
112, 545927
980, 355352
887, 415177
576, 327394
634, 361146
133, 284180
675, 420822
857, 374461
686, 394499
15, 427605
293, 422969
853, 313926
981, 315429
1028, 386558
849, 349133
161, 355085
32, 365298
615, 240958
739, 286275
1091, 360122
1008, 319653
863, 388734
1231, 340252
660, 369659
186, 374020
795, 342176
1100, 305193
316, 430070
706, 348324
1150, 499284
194, 441796
656, 353990
900, 348083
84, 519430
520, 307962
369, 460957
820, 282427
381, 389941
560, 428263
861, 458109
761, 441085
625, 433590
665, 441548
528, 333367
530, 381433
481, 369639
138, 351494
967, 413911
723, 323192
579, 381481
335, 408518
890, 357653
944, 391458
549, 294543
1175, 400604
359, 394559
817, 417836
731, 497966
178, 381347
11, 404346
852, 398591
1003, 462917
564, 355286
732, 382577
250, 304060
191, 361960
649, 406099
909, 324703
1083, 411476
368, 430534
1000, 315581
19, 418242
535, 300281
962, 324707
199, 444358
683, 263618
386, 467201
308, 581366
841, 362636
212, 355282
916, 334724
1228, 380588
1187, 304733
623, 393323
478, 364090
1049, 345507
824, 411846
871, 423195
1063, 393358
1194, 487892
694, 509183
1024, 396413
542, 393814
1050, 366295
262, 408455
195, 374667
600, 328741
966, 428456
37, 551272
544, 358363
714, 392357
498, 334621
883, 457654
193, 369837
608, 260471
197, 371610
771, 327154
808, 408452
48, 459586
1241, 380107
1174, 337427
1234, 358857
23, 358250
348, 432626
469, 317962
858, 349153
603, 328134
1237, 423125
1002, 482195
953, 384318
21, 446806
1181, 374521
707, 601463
496, 544160
1098, 501752
829, 343072
405, 354532
1204, 329794
31, 358181
646, 352629
928, 282974
253, 436061
289, 396861
154, 436880
830, 436100
1078, 337121
987, 406136
271, 309846
969, 414359
107, 350428
258, 574569
44, 392025
881, 267296
1025, 308882
86, 368112
574, 390616
594, 383478
223, 392478
1199, 338621
406, 456529
132, 411050
855, 407062
1211, 359249
839, 441079
636, 407825
746, 439310
859, 382086
417, 365543
819, 370562
537, 342711
1141, 373560
781, 353655
103, 396392
500, 406992
1075, 386794
506, 415599
1243, 386347
901, 390208
372, 323064
956, 349427
360, 375914
384, 440930
945, 344000
1205, 367032
524, 408731
885, 311245
1069, 372920
812, 415686
1, 283054
563, 345005
768, 326929
513, 385851
813, 337917
153, 458466
1184, 358709
1247, 344626
58, 494172
156, 382356
463, 402261
673, 398358
1202, 389025
1102, 434454
1185, 276165
421, 329072
1107, 316815
725, 339548
1048, 305923
767, 396711
835, 371891
577, 273681
678, 380206
1120, 356456
515, 361934
932, 382756
1088, 252605
477, 307500
1176, 342995
931, 314758
97, 316993
730, 384289
1245, 312531
172, 352646
751, 368359
1134, 316251
741, 392514
1135, 363646
1076, 346036
1016, 479174
677, 285479
689, 341311
298, 361472
180, 345748
176, 377514
572, 297042
75, 459304
785, 341280
1142, 415321
336, 356489
41, 595868
230, 314500
389, 417254
971, 433081
391, 449586
437, 397988
587, 314001
1012, 440325
1074, 352949
1224, 384445
585, 330858
460, 286927
345, 325230
215, 399102
736, 296953
137, 376995
668, 482117
433, 290535
260, 399228
561, 431647
748, 367405
617, 308015
762, 349876
491, 304863
1090, 411274
578, 378207
904, 366152
1035, 321724
801, 410060
787, 412663
898, 364069
267, 437218
976, 443580
580, 403859
487, 400267
1190, 437052
1079, 273409
803, 457908
1244, 386402
583, 375540
411, 382003
115, 469074
99, 308539
196, 354414
166, 394823
540, 343403
832, 300885
272, 433265
280, 415139
866, 452143
104, 371591
970, 313956
302, 373369
1222, 348468
206, 312703
20, 374394
275, 417398
672, 315715
999, 459909
67, 426655
425, 313116
1151, 331763
856, 421580
480, 384236
72, 358612
1144, 350482
1053, 359402
121, 358438
105, 390779
34, 341602
399, 363530
440, 367918
523, 328974
435, 309567
201, 495075
778, 413254
998, 381286
1137, 430719
1239, 412944
729, 291686
453, 453933
753, 358924
828, 402627
451, 408510
211, 523259
836, 341209
582, 351775
1061, 408726
361, 422913
519, 401560
328, 424084
908, 491974
518, 332275
1039, 397238
126, 310098
713, 354163
601, 360089
511, 303527
942, 311637
394, 337363
862, 332111
1057, 312299
783, 411558
983, 445560
843, 350637
567, 266443
1149, 363438
450, 386828
366, 375771
534, 305495
108, 409180
244, 396437
46, 312448
311, 280560
464, 288774
922, 436898
77, 407810
130, 328434
2, 448711
155, 376257
894, 462644
949, 470402
22, 286748
592, 391706
268, 389374
984, 421014
461, 369104
647, 299814
148, 406796
1158, 467747
159, 396464
810, 383181
654, 413169
1027, 399045
1115, 347112
502, 368639
1223, 331278
414, 429756
684, 375515
354, 396722
877, 406547
110, 313500
357, 346310
494, 422019
233, 311578
329, 355654
851, 342601
286, 327349
614, 370200
274, 364379
371, 427293
62, 478037
217, 334393
400, 339077
306, 349260
442, 338308
681, 454938
1248, 418037
892, 311402
664, 372530
720, 391358
218, 413628
772, 393950
493, 477496
602, 446312
351, 399686
1148, 331267
134, 377961
860, 474181
1019, 355533
1160, 380206
28, 439172
1208, 276646
444, 382082
390, 460007
353, 364367
1192, 346639
794, 415831
745, 446190
456, 422446
722, 310882
988, 411731
1066, 384007
621, 265752
584, 307808
200, 300859
216, 388004
1161, 420366
209, 326980
676, 364179
93, 489853
1162, 373836
238, 426237
586, 348523
439, 324066
1191, 430163
1092, 506878
1084, 385857
1203, 410166
1055, 387164
738, 338721
618, 363715
162, 357832
543, 295455
744, 422151
259, 470161
505, 398187
699, 346560
119, 312049
54, 326899
222, 356229
669, 366315
192, 334728
896, 329319
816, 384066
173, 339588
30, 360605
710, 287662
712, 374806
1059, 316144
65, 375340
144, 332945
1032, 454306
51, 341751
332, 439403
619, 377179
488, 297349
430, 503427
575, 425873
1087, 382835
873, 363869
719, 426571
758, 382332
749, 333943
773, 258299
261, 336041
190, 469817
449, 399498
688, 406668
799, 328893
961, 471755
393, 353393
339, 420069
903, 365460
151, 339696
418, 424459
565, 272643
377, 511950
1195, 310516
96, 401080
