seed, Total QALY
1219, 334771
297, 365229
802, 354957
141, 326477
231, 257567
295, 560815
59, 425576
7, 385989
752, 290516
546, 350468
1197, 368800
255, 394005
490, 425875
283, 340818
12, 384859
129, 295398
782, 433192
581, 490598
692, 426625
71, 398544
821, 352069
426, 382089
920, 431404
882, 304708
102, 430440
188, 321444
657, 283980
840, 356449
757, 422695
529, 450030
630, 294955
522, 408061
350, 337624
558, 466987
14, 435287
605, 307091
492, 378952
291, 361592
588, 334837
135, 329030
1123, 344112
1233, 439534
252, 299248
220, 418949
918, 273320
171, 450558
1215, 352400
91, 373579
5, 372671
296, 495809
1086, 339295
61, 409226
571, 300764
510, 265406
307, 382035
383, 362798
475, 289585
925, 321838
993, 330114
651, 373507
1043, 468011
1212, 336112
786, 329575
606, 440405
886, 339273
957, 344945
263, 454181
763, 405451
1056, 353746
809, 588255
443, 337918
338, 344532
26, 335861
1154, 433376
407, 422571
632, 396411
177, 308437
691, 353883
247, 339170
352, 346724
784, 393144
1017, 352614
631, 305805
320, 522603
770, 326547
1188, 268393
452, 433354
1129, 332297
512, 409861
1109, 436897
715, 358156
780, 430810
933, 442142
991, 371163
365, 368519
484, 411967
227, 334645
251, 463399
445, 346848
611, 324575
701, 270762
653, 506863
697, 419243
755, 192638
1036, 486436
94, 374466
846, 383133
235, 330331
113, 361192
66, 427462
975, 317800
997, 347525
396, 312380
327, 384724
10, 568016
300, 372866
226, 330393
1180, 321563
163, 347207
1117, 325393
666, 397314
273, 437021
183, 399172
1020, 359369
310, 470281
95, 342614
1054, 440542
202, 375171
638, 486624
709, 285725
996, 408595
39, 449433
764, 524459
708, 392942
1168, 372631
184, 383955
241, 302240
431, 287031
147, 363523
642, 336358
1200, 361483
312, 483622
17, 513239
640, 385481
1014, 383008
158, 429546
380, 352181
319, 482547
791, 371717
1232, 387827
734, 324428
318, 508706
628, 437738
815, 267520
504, 375611
224, 409346
965, 545848
374, 382477
301, 464025
164, 369308
125, 393508
556, 367382
1006, 481115
429, 385807
992, 364425
337, 456554
1089, 389619
74, 328374
935, 437017
539, 406006
754, 355288
428, 345151
1157, 436263
13, 374904
1246, 388261
342, 301278
1081, 339161
483, 356028
299, 434624
175, 350411
1238, 468447
434, 441304
111, 348425
47, 388915
760, 400222
1173, 341698
409, 410284
844, 453754
1206, 326077
321, 393205
1051, 389141
850, 344140
284, 351789
527, 480173
441, 370335
413, 484161
1093, 270258
382, 487747
140, 441925
620, 442422
1009, 395517
269, 353136
1136, 397293
1214, 393379
170, 353637
1042, 437059
726, 388048
1152, 314877
955, 337964
1198, 319095
401, 292691
45, 384870
403, 343353
1040, 438713
1007, 367857
690, 433732
610, 479392
136, 362671
83, 411141
679, 378567
240, 438112
1145, 372445
629, 403058
616, 367315
717, 322301
635, 360196
9, 383256
1217, 365484
89, 313859
228, 304286
120, 385119
929, 292184
479, 292864
363, 424504
281, 399662
867, 383277
181, 418854
1165, 326049
142, 315836
721, 386240
423, 355054
473, 384573
282, 295936
609, 400646
864, 371320
913, 333381
1201, 333591
1240, 350365
1103, 420225
950, 340350
1189, 294439
917, 366220
847, 307537
930, 418647
1153, 498570
471, 424845
334, 361265
486, 437142
279, 331324
81, 400757
341, 402669
985, 532895
508, 361239
1156, 405931
800, 413799
769, 488875
1029, 470942
127, 282277
55, 424547
1193, 421345
340, 524868
827, 415919
1037, 317759
388, 280037
1068, 401847
743, 491602
912, 334620
940, 437207
1005, 472237
213, 457764
1236, 394995
633, 420955
326, 396488
397, 524148
1114, 429943
174, 364923
343, 396161
419, 313890
501, 413692
245, 403167
149, 311041
682, 281323
288, 402136
497, 399733
627, 436260
317, 400865
485, 351289
554, 251431
204, 307396
398, 369494
818, 387149
874, 289753
420, 458076
167, 374048
1166, 371038
242, 318684
804, 397087
952, 463517
408, 312925
73, 306614
313, 532425
822, 471741
315, 400939
246, 407286
1018, 346369
789, 363409
78, 298345
889, 514006
1047, 294023
777, 290957
659, 432996
704, 408968
454, 312016
1167, 415833
356, 342896
1104, 406381
402, 364326
387, 354449
1186, 357583
114, 469001
457, 326810
696, 318135
1164, 289345
112, 545348
980, 355021
887, 414446
576, 327050
634, 360836
133, 284051
675, 420602
857, 374197
686, 393936
15, 427276
293, 422771
853, 313637
981, 314951
1028, 386202
849, 348844
161, 354809
32, 364871
615, 240607
739, 285965
1091, 359865
1008, 319204
863, 388116
1231, 339763
660, 369116
186, 373595
795, 342181
1100, 304902
316, 429756
706, 347828
1150, 498670
194, 441360
656, 353626
900, 347657
84, 519063
520, 307714
369, 460478
820, 282194
381, 389892
560, 428062
861, 457817
761, 440550
625, 433206
665, 440926
528, 333206
530, 381204
481, 369304
138, 351359
967, 413434
723, 322777
579, 381015
335, 408120
890, 357423
944, 390990
549, 294166
1175, 400397
359, 394443
817, 417559
731, 497426
178, 380782
11, 403883
852, 398181
1003, 462587
564, 354701
732, 381860
250, 303875
191, 361777
649, 405852
909, 324046
1083, 411089
368, 430144
1000, 315415
19, 417936
535, 299978
962, 324201
199, 444210
683, 263366
386, 466899
308, 581276
841, 362009
212, 354972
916, 334432
1228, 380206
1187, 304267
623, 393032
478, 363995
1049, 345438
824, 411503
871, 422813
1063, 392712
1194, 487137
694, 508671
1024, 396063
542, 393330
1050, 365910
262, 408146
195, 374198
600, 328512
966, 428264
37, 551156
544, 358445
714, 391801
498, 334200
883, 457031
193, 369429
608, 259981
197, 371141
771, 327228
808, 408191
48, 459368
1241, 379835
1174, 336945
1234, 358698
23, 358110
348, 432565
469, 317778
858, 348811
603, 327886
1237, 422666
1002, 482222
953, 383935
21, 446493
1181, 374219
707, 601322
496, 543480
1098, 501592
829, 342615
405, 354105
1204, 329657
31, 358219
646, 352473
928, 282778
253, 435899
289, 396566
154, 436825
830, 436045
1078, 336780
987, 405890
271, 309381
969, 414170
107, 350199
258, 573858
44, 391458
881, 267023
1025, 308320
86, 367772
574, 389918
594, 383318
223, 392131
1199, 338601
406, 456153
132, 410812
855, 406828
1211, 358987
839, 440733
636, 407673
746, 438529
859, 381311
417, 365105
819, 370034
537, 342468
1141, 373130
781, 353590
103, 395989
500, 406861
1075, 386525
506, 415068
1243, 385883
901, 389871
372, 322347
956, 348960
360, 375561
384, 440564
945, 343677
1205, 366344
524, 408455
885, 310993
1069, 372431
812, 415239
1, 282782
563, 344793
768, 326689
513, 385477
813, 337712
153, 457990
1184, 358444
1247, 344198
58, 493454
156, 381943
463, 401848
673, 398293
1202, 388572
1102, 434201
1185, 276010
421, 328525
1107, 316369
725, 339186
1048, 305631
767, 396142
835, 371708
577, 273309
678, 379774
1120, 355978
515, 361626
932, 382918
1088, 252692
477, 307404
1176, 342487
931, 313990
97, 316644
730, 383742
1245, 312246
172, 352211
751, 367785
1134, 315918
741, 392206
1135, 363307
1076, 345836
1016, 478472
677, 285499
689, 340764
298, 361194
180, 345446
176, 377404
572, 296788
75, 458902
785, 340966
1142, 415024
336, 356355
41, 595484
230, 314220
389, 416881
971, 432992
391, 449137
437, 397426
587, 313665
1012, 439753
1074, 352880
1224, 383948
585, 330229
460, 286581
345, 324991
215, 398602
736, 296839
137, 376918
668, 481275
433, 290404
260, 398736
561, 431296
748, 367203
617, 307733
762, 349613
491, 304465
1090, 411000
578, 377892
904, 365946
1035, 321408
801, 410071
787, 412323
898, 364122
267, 437097
976, 443278
580, 403541
487, 400168
1190, 436373
1079, 273358
803, 457538
1244, 386243
583, 375201
411, 381784
115, 468605
99, 308665
196, 353976
166, 394545
540, 342948
832, 300731
272, 432720
280, 414874
866, 451881
104, 371017
970, 313642
302, 372918
1222, 348113
206, 312179
20, 374228
275, 417043
672, 315452
999, 459276
67, 426385
425, 312859
1151, 331274
856, 421178
480, 384006
72, 358156
1144, 349779
1053, 359207
121, 357857
105, 390391
34, 341389
399, 362933
440, 367632
523, 328823
435, 309408
201, 494905
778, 412869
998, 380980
1137, 430595
1239, 412578
729, 291618
453, 453724
753, 358661
828, 402445
451, 408121
211, 522865
836, 340834
582, 351255
1061, 408559
361, 422026
519, 401216
328, 423808
908, 491740
518, 331836
1039, 397032
126, 309540
713, 353807
601, 359787
511, 303324
942, 311683
394, 337104
862, 331721
1057, 312016
783, 411245
983, 445084
843, 350264
567, 266267
1149, 363309
450, 386550
366, 375590
534, 305265
108, 408951
244, 396126
46, 312212
311, 280148
464, 288513
922, 436643
77, 407638
130, 327886
2, 448407
155, 375760
894, 462656
949, 470002
22, 286515
592, 391224
268, 389352
984, 420680
461, 368783
647, 299572
148, 406101
1158, 467481
159, 395869
810, 382789
654, 413128
1027, 398617
1115, 346752
502, 368418
1223, 331038
414, 429378
684, 374993
354, 396513
877, 406300
110, 313066
357, 346079
494, 422029
233, 311256
329, 355477
851, 341978
286, 326718
614, 369941
274, 364321
371, 427061
62, 477687
217, 334113
400, 338408
306, 348948
442, 337894
681, 454198
1248, 417655
892, 311171
664, 372412
720, 391240
218, 413227
772, 393311
493, 476907
602, 445908
351, 399151
1148, 330812
134, 377393
860, 473645
1019, 355124
1160, 379695
28, 438747
1208, 276300
444, 381645
390, 459536
353, 364091
1192, 346463
794, 415762
745, 445472
456, 421865
722, 310430
988, 411274
1066, 383661
621, 265455
584, 307560
200, 300669
216, 387771
1161, 420208
209, 326644
676, 363684
93, 489545
1162, 373596
238, 425979
586, 348270
439, 323838
1191, 429611
1092, 506504
1084, 385219
1203, 410070
1055, 386951
738, 338094
618, 363268
162, 357571
543, 295053
744, 422060
259, 469511
505, 397576
699, 346027
119, 311682
54, 326583
222, 356144
669, 365916
192, 334259
896, 328719
816, 383605
173, 339720
30, 360268
710, 287383
712, 374477
1059, 316171
65, 374998
144, 332495
1032, 453717
51, 341552
332, 439107
619, 376888
488, 297186
430, 503033
575, 425502
1087, 382608
873, 363369
719, 426331
758, 381626
749, 333719
773, 258173
261, 335729
190, 469596
449, 399142
688, 406465
799, 328567
961, 471373
393, 352938
339, 419776
903, 365123
151, 339427
418, 424064
565, 271929
377, 511658
1195, 310325
96, 400794
