seed, Total QALY
464, 288517
922, 436642
77, 407628
130, 327879
2, 448392
155, 375758
894, 462652
949, 469993
22, 286509
592, 391224
268, 389348
984, 420674
461, 368783
647, 299572
148, 406096
1158, 467473
159, 395866
810, 382785
654, 413125
1027, 398611
1115, 346753
502, 368416
1223, 331036
414, 429371
684, 374993
354, 396514
877, 406296
110, 313063
357, 346079
494, 422027
233, 311255
329, 355476
851, 341977
286, 326717
614, 369939
274, 364321
371, 427060
62, 477678
217, 334114
400, 338406
306, 348944
442, 337891
681, 454199
1248, 417652
892, 311170
664, 372411
720, 391238
218, 413225
772, 393315
493, 476913
602, 445910
351, 399148
1148, 330808
134, 377386
860, 473637
1019, 355121
1160, 379694
28, 438741
1208, 276295
444, 381647
390, 459533
353, 364092
1192, 346458
794, 415759
745, 445474
456, 421868
722, 310430
988, 411267
1066, 383655
621, 265454
584, 307559
200, 300670
216, 387771
1161, 420205
209, 326643
676, 363685
93, 489536
1162, 373593
238, 425976
586, 348266
439, 323840
1191, 429605
1092, 506494
1084, 385215
1203, 410062
1055, 386948
738, 338098
618, 363272
162, 357568
543, 295055
744, 422062
259, 469504
505, 397575
699, 346031
119, 311676
54, 326579
222, 356144
669, 365912
192, 334256
896, 328715
816, 383604
173, 339718
30, 360257
710, 287383
712, 374473
1059, 316168
65, 374994
144, 332488
1032, 453710
51, 341550
332, 439103
619, 376887
488, 297188
430, 503031
575, 425502
1087, 382603
873, 363364
719, 426328
758, 381626
749, 333718
773, 258172
261, 335727
190, 469590
449, 399140
688, 406463
799, 328565
961, 471372
393, 352941
339, 419775
903, 365125
151, 339426
418, 424060
565, 271929
377, 511655
1195, 310321
96, 400787
