seed, Total QALY
1087, 275144
873, 292714
719, 354175
758, 289459
749, 271956
773, 201079
261, 284120
190, 394804
449, 291977
688, 318926
799, 283221
961, 364396
393, 282677
339, 328572
903, 292091
151, 278355
418, 324315
565, 209634
377, 430053
1195, 270206
96, 331782
