seed, Total QALY
588, 333879
135, 328581
1123, 343746
1233, 438797
252, 298216
220, 415774
918, 271142
171, 449896
1215, 351016
91, 370160
5, 370470
296, 492824
1086, 338055
61, 408070
571, 300173
510, 264130
307, 379035
383, 360284
475, 288770
925, 320791
993, 328985
651, 371417
1043, 466295
1212, 334776
786, 327623
606, 439628
886, 337707
957, 343547
263, 452710
763, 404062
1056, 352028
809, 585974
443, 336075
338, 342823
26, 333050
1154, 431440
407, 419699
632, 394129
177, 307197
691, 351991
247, 338013
352, 344738
784, 391183
1017, 351497
631, 303856
320, 520291
770, 325168
1188, 267033
452, 431616
1129, 330975
512, 408038
1109, 435504
715, 356406
780, 429101
933, 440269
991, 369510
365, 366164
484, 410356
227, 332957
251, 460862
445, 345235
611, 323765
701, 269632
653, 504302
697, 417597
755, 192188
1036, 484316
94, 372700
846, 382012
235, 329424
113, 359200
66, 425177
975, 316232
997, 346524
396, 310704
327, 382848
10, 566121
300, 371524
226, 329118
1180, 320661
163, 345298
1117, 323255
666, 394954
273, 433936
183, 397625
1020, 357956
310, 468220
95, 340107
1054, 437869
202, 373190
638, 484652
709, 284419
996, 406387
39, 447244
764, 524480
708, 392044
1168, 370766
184, 383115
241, 301197
431, 286394
147, 361181
642, 334002
1200, 358412
312, 481084
17, 510913
640, 382505
1014, 381378
158, 427661
380, 350836
319, 480190
791, 369636
1232, 386206
734, 322932
318, 505501
628, 435027
815, 266181
504, 373942
224, 407600
965, 542741
374, 381393
301, 461702
164, 366386
125, 392026
556, 365974
1006, 479119
429, 384853
992, 362468
337, 454564
1089, 388264
74, 326422
935, 435232
539, 404139
754, 353190
428, 342879
1157, 434984
13, 372399
1246, 388298
342, 300552
1081, 336715
483, 355221
299, 432031
175, 348932
1238, 466450
434, 440295
111, 346267
47, 386629
760, 398161
1173, 339050
409, 408782
844, 452025
1206, 324570
321, 391761
1051, 387130
850, 342417
284, 349838
527, 479670
441, 369181
413, 482075
1093, 268714
382, 484868
140, 440147
620, 439029
1009, 393580
269, 351295
1136, 395223
1214, 391243
170, 351884
1042, 435969
726, 385944
1152, 312854
955, 336870
1198, 317590
401, 291047
45, 382742
403, 341396
1040, 436597
1007, 364702
690, 432187
610, 477332
136, 360293
83, 409322
679, 376566
240, 436212
1145, 370825
629, 401245
616, 366377
717, 320795
635, 357542
9, 380373
1217, 364132
89, 311608
228, 302929
120, 383869
929, 290989
479, 290599
363, 422201
281, 397973
867, 381891
181, 416353
1165, 324007
142, 314431
721, 384474
423, 352620
473, 383295
282, 294437
609, 399250
864, 369815
913, 332605
1201, 331816
1240, 347603
1103, 417961
950, 339068
1189, 293081
917, 364127
847, 305929
930, 416915
1153, 495637
471, 422100
334, 360135
486, 436453
279, 330512
81, 398238
341, 401553
985, 530110
508, 359148
1156, 404455
800, 411721
769, 487658
1029, 469274
127, 280990
55, 422441
1193, 419083
340, 520858
827, 414645
1037, 315961
388, 278610
1068, 399479
743, 489490
912, 334100
940, 435817
1005, 470031
213, 455894
1236, 393249
633, 418055
326, 393201
397, 523323
1114, 428432
174, 363577
343, 394290
419, 312081
501, 412106
245, 401039
149, 309540
682, 280536
288, 399879
497, 397448
627, 434139
317, 398468
485, 349669
554, 250176
204, 305660
398, 367712
818, 384846
874, 288802
420, 456335
167, 372325
1166, 369925
242, 316184
804, 394888
952, 461047
408, 311571
73, 305217
313, 531076
822, 469738
315, 398507
246, 405746
1018, 344369
789, 362044
78, 296049
889, 512289
1047, 292837
777, 289854
659, 431448
704, 407408
454, 310464
1167, 414501
356, 340727
1104, 404155
402, 362396
387, 352675
1186, 356027
114, 466671
457, 324846
696, 316914
1164, 288113
112, 543050
980, 353033
887, 413083
576, 325952
634, 359278
133, 282375
675, 418933
857, 372198
686, 392560
15, 424452
293, 420607
853, 311927
981, 313721
1028, 384184
849, 347408
161, 352840
32, 362889
615, 239729
739, 284815
1091, 357858
1008, 318073
863, 386024
1231, 338410
660, 368100
186, 372091
795, 340332
1100, 302941
316, 428471
706, 345311
1150, 496753
194, 439384
656, 352088
900, 345734
84, 517209
520, 306336
369, 459573
820, 280010
381, 387407
560, 425649
861, 455930
761, 438396
625, 430064
665, 439879
528, 330922
530, 378952
481, 367422
138, 348573
967, 412055
723, 321621
579, 379288
335, 406706
890, 355837
944, 389568
549, 292269
1175, 398266
359, 392290
817, 415168
731, 494850
178, 379532
11, 401784
852, 395885
1003, 460811
564, 352862
732, 381568
250, 302352
191, 359386
649, 404080
909, 323062
1083, 409159
368, 427681
1000, 314033
19, 415550
535, 298118
962, 322430
199, 442646
683, 261403
386, 465015
308, 577415
841, 360938
212, 353200
916, 332656
1228, 377566
1187, 302935
623, 390825
478, 362242
1049, 342496
824, 410508
871, 420929
1063, 390511
1194, 486164
694, 506476
1024, 393717
542, 391390
1050, 364139
262, 405647
195, 371989
600, 326922
966, 426643
37, 548075
544, 356348
714, 390121
498, 332697
883, 454934
193, 366955
608, 258560
197, 369192
771, 325256
808, 406746
48, 457063
1241, 377650
1174, 336102
1234, 356330
23, 356771
348, 430524
469, 316400
858, 347460
603, 326266
1237, 421004
1002, 479580
953, 382648
21, 443835
1181, 372011
707, 596373
496, 541388
1098, 499085
829, 340774
405, 352599
1204, 327754
31, 356459
646, 350544
928, 281246
253, 432658
289, 395237
154, 434088
830, 433343
1078, 335462
987, 404228
271, 307339
969, 412861
107, 348545
258, 571684
44, 388855
881, 264660
1025, 307631
86, 365958
574, 388553
594, 381131
223, 389979
1199, 336344
406, 454184
132, 408974
855, 405013
1211, 357190
839, 437042
636, 404659
746, 437061
859, 381393
417, 363896
819, 368584
537, 340472
1141, 370603
781, 352614
103, 393946
500, 404248
1075, 384445
506, 413171
1243, 384013
901, 388153
372, 320793
956, 347773
360, 373585
384, 438173
945, 342002
1205, 364409
524, 405764
885, 309482
1069, 371167
812, 413117
1, 281497
563, 343591
768, 325323
513, 384136
813, 336179
153, 456065
1184, 357235
1247, 341863
58, 491121
156, 380233
463, 399804
673, 396670
1202, 384926
1102, 433164
1185, 275077
421, 326972
1107, 314783
725, 337897
1048, 304170
767, 395344
835, 370122
577, 272235
678, 377895
1120, 354838
515, 359957
932, 380049
1088, 251307
477, 306168
1176, 341460
931, 313172
97, 315294
730, 381655
1245, 311017
172, 350978
751, 366266
1134, 314237
741, 390180
1135, 361293
1076, 343840
1016, 477123
677, 283403
689, 339591
298, 359917
180, 344201
176, 375073
572, 295091
75, 457179
785, 339596
1142, 412482
336, 353927
41, 593123
230, 313076
389, 414651
971, 431002
391, 447281
437, 396367
587, 311804
1012, 438016
1074, 351123
1224, 382487
585, 328783
460, 285326
345, 322766
215, 396128
736, 294704
137, 375243
668, 479600
433, 288277
260, 396801
561, 429963
748, 365458
617, 306430
762, 347791
491, 302837
1090, 408456
578, 376236
904, 365278
1035, 320045
801, 407594
787, 410904
898, 362127
267, 434847
976, 441044
580, 401821
487, 397777
1190, 433890
1079, 271930
803, 455329
1244, 383902
583, 373689
411, 379802
115, 466418
99, 307061
196, 351439
166, 392239
540, 341882
832, 298681
272, 430855
280, 412503
866, 450523
104, 369536
970, 311988
302, 370897
1222, 346577
206, 311141
20, 372390
275, 414933
672, 314225
999, 457703
67, 424087
425, 311199
1151, 329475
856, 419112
480, 381857
72, 355740
1144, 349649
1053, 357163
121, 356219
105, 389081
34, 338369
399, 361635
440, 365307
523, 327044
435, 307677
201, 492104
778, 411271
998, 378775
1137, 428400
1239, 410743
729, 289955
453, 452067
753, 356469
828, 400663
451, 407052
211, 519814
836, 338734
582, 349652
1061, 406882
361, 420243
519, 398891
328, 422520
908, 489625
518, 330014
1039, 395260
126, 307817
713, 352289
601, 357987
511, 301510
942, 309064
394, 335543
862, 330050
1057, 310801
783, 409799
983, 442630
843, 348384
567, 264392
1149, 361547
450, 384637
366, 373912
534, 304162
108, 407224
244, 394754
46, 310185
311, 278531
464, 286360
922, 434191
77, 405504
130, 326158
2, 446587
155, 374223
894, 460045
949, 467705
22, 284741
592, 389558
268, 387433
984, 418841
461, 367038
647, 297902
148, 404623
1158, 465469
159, 393660
810, 381386
654, 410282
1027, 396783
1115, 344710
502, 366226
1223, 329868
414, 427764
684, 373495
354, 394658
877, 404758
110, 312288
357, 344509
494, 419293
233, 310259
329, 353562
851, 340191
286, 325696
614, 368310
274, 361029
371, 425321
62, 475203
217, 332185
400, 336791
306, 347030
442, 336415
681, 452455
1248, 416376
892, 309377
664, 370260
720, 389400
218, 411893
772, 392863
493, 475332
602, 444034
351, 397331
1148, 328930
134, 375739
860, 471675
1019, 353230
1160, 378611
28, 436763
1208, 274987
444, 379658
390, 458190
353, 362382
1192, 345279
794, 413367
745, 444436
456, 420738
722, 308566
988, 410224
1066, 381658
621, 263194
584, 305830
200, 299181
216, 385570
1161, 418587
209, 325008
676, 361412
93, 486778
1162, 370803
238, 423765
586, 346987
439, 321581
1191, 427900
1092, 504266
1084, 383721
1203, 406796
1055, 384239
738, 337074
618, 361910
162, 353914
543, 292741
744, 419603
259, 468071
505, 396541
699, 344967
119, 309819
54, 324939
222, 353739
669, 364603
192, 333325
896, 327567
816, 381257
173, 337549
30, 358245
710, 285887
712, 372027
1059, 314717
65, 373127
144, 330433
1032, 452214
51, 339713
332, 435933
619, 374178
488, 295540
430, 500824
575, 423528
1087, 381230
873, 362473
719, 425201
758, 379848
749, 332262
773, 257048
261, 334775
190, 466467
449, 397717
688, 403685
799, 327504
961, 469173
393, 350825
339, 417349
903, 362175
151, 337082
418, 421855
565, 270671
377, 509834
1195, 309183
96, 398973
