seed, Total QALY
398, 366554
818, 384853
874, 287884
420, 456406
167, 371133
1166, 368921
242, 316051
804, 394952
952, 460954
408, 311175
73, 304263
313, 530499
822, 470202
315, 399124
246, 405237
1018, 344004
789, 361397
78, 296711
889, 512182
1047, 291795
777, 288257
659, 431436
704, 405558
454, 309100
1167, 413325
356, 341152
1104, 403230
402, 362242
387, 351741
1186, 355024
114, 465642
457, 324790
696, 316483
1164, 287181
112, 543373
980, 353254
887, 411139
576, 324911
634, 357261
133, 280737
675, 419086
857, 370765
686, 391429
15, 425507
293, 420399
853, 310383
981, 313280
1028, 383397
849, 346347
161, 352352
32, 362570
615, 238422
739, 283972
1091, 357455
1008, 316607
863, 386070
1231, 337863
660, 367239
186, 370869
795, 338684
1100, 302568
316, 427364
706, 345349
1150, 495741
194, 439067
656, 350994
900, 345189
84, 516734
520, 305446
369, 458119
820, 278853
381, 387315
560, 425928
861, 455704
761, 437484
625, 430381
665, 438831
528, 330926
530, 379546
481, 366487
138, 348073
967, 410826
723, 320330
579, 378400
335, 406693
890, 355692
944, 388084
549, 292303
1175, 397723
359, 391745
817, 415696
731, 493549
178, 379094
11, 402291
852, 395825
1003, 459635
564, 351270
732, 380351
250, 301268
191, 359193
649, 403323
909, 322379
1083, 409056
368, 428154
1000, 312439
19, 415788
535, 297742
962, 321687
199, 442775
683, 261462
386, 464379
308, 578871
841, 360477
212, 352008
916, 332158
1228, 377386
1187, 301707
623, 390518
478, 361876
1049, 342970
824, 409130
871, 420675
1063, 390373
1194, 484346
694, 506907
1024, 394515
542, 391016
1050, 363233
262, 405853
195, 372254
600, 326591
966, 425995
37, 547666
544, 355515
714, 388464
498, 331270
883, 455107
193, 367977
608, 257768
197, 367351
771, 323655
808, 406457
48, 456924
1241, 377413
1174, 333344
1234, 355416
23, 356214
348, 431051
469, 315904
858, 346478
603, 325114
1237, 421141
1002, 479721
953, 382019
21, 444347
1181, 371708
707, 599006
496, 540731
1098, 499563
829, 339373
405, 351293
1204, 327304
31, 355936
646, 350010
928, 279619
253, 433062
289, 394889
154, 434035
830, 434145
1078, 334950
987, 403494
271, 308181
969, 412072
107, 347830
258, 572262
44, 388244
881, 265242
1025, 306331
86, 364813
574, 387281
594, 381632
223, 390078
1199, 336643
406, 454646
132, 409069
855, 404014
1211, 357180
839, 438951
636, 403873
746, 435807
859, 378244
417, 362690
819, 366305
537, 339041
1141, 370024
781, 352034
103, 393639
500, 404034
1075, 383320
506, 412518
1243, 382368
901, 387055
372, 319920
956, 346617
360, 373856
384, 438362
945, 341159
1205, 364551
524, 406308
885, 308559
1069, 370742
812, 413254
1, 279744
563, 342545
768, 324735
513, 382463
813, 335668
153, 455968
1184, 356705
1247, 342354
58, 490701
156, 379217
463, 399172
673, 396616
1202, 386553
1102, 431289
1185, 274223
421, 326102
1107, 313857
725, 337658
1048, 303105
767, 394343
835, 369741
577, 269648
678, 376611
1120, 351856
515, 357923
932, 380017
1088, 250128
477, 304765
1176, 340560
931, 311611
97, 313812
730, 381456
1245, 309714
172, 349870
751, 366320
1134, 313727
741, 389649
1135, 360284
1076, 343940
1016, 476524
677, 283146
689, 339126
298, 358825
180, 342616
176, 374986
572, 294767
75, 456929
785, 337024
1142, 412718
336, 352943
41, 593040
230, 312725
389, 414440
971, 430813
391, 446174
437, 392313
587, 311542
1012, 437029
1074, 350845
1224, 381618
585, 328877
460, 284897
345, 322069
215, 395505
736, 294297
137, 374503
668, 479110
433, 287830
260, 396705
561, 429499
748, 364880
617, 306035
762, 346526
491, 301455
1090, 408233
578, 375595
904, 363704
1035, 319417
801, 408176
787, 410893
898, 361613
267, 435008
976, 441132
580, 400949
487, 398127
1190, 433674
1079, 270793
803, 454823
1244, 384561
583, 373580
411, 379767
115, 466465
99, 306049
196, 351256
166, 392472
540, 341407
832, 298351
272, 430179
280, 412662
866, 449867
104, 368789
970, 311446
302, 371013
1222, 346444
206, 309368
20, 372225
275, 414655
672, 312332
999, 456754
67, 423867
425, 311063
1151, 328705
856, 417536
480, 381727
72, 356431
1144, 347257
1053, 356747
121, 355044
105, 388780
34, 337693
399, 361415
440, 364118
523, 326663
435, 306168
201, 492626
778, 410613
998, 378875
1137, 427740
1239, 411018
729, 289449
453, 451460
753, 356469
828, 400257
451, 406684
211, 520872
836, 338191
582, 348778
1061, 407504
361, 418895
519, 399068
328, 421858
908, 489270
518, 329808
1039, 395754
126, 306259
713, 351692
601, 358448
511, 301535
942, 308304
394, 334893
862, 328966
1057, 310225
783, 407542
983, 442342
843, 347170
567, 263710
1149, 360486
450, 383865
366, 372875
534, 303465
108, 406476
244, 393409
46, 310888
311, 277373
464, 286416
922, 434716
77, 405657
130, 326149
2, 446030
155, 373468
894, 459922
949, 467746
22, 284679
592, 388387
268, 385309
984, 417499
461, 366573
647, 297690
148, 404815
1158, 465283
159, 393547
810, 381032
654, 411050
1027, 395379
1115, 344745
502, 365294
1223, 329121
414, 426710
684, 372490
354, 394482
877, 403937
110, 310968
357, 343533
494, 419668
233, 308799
329, 352349
851, 337928
286, 323953
614, 367402
274, 362487
371, 424866
62, 475466
217, 331113
400, 336651
306, 346117
442, 336475
681, 450871
1248, 416396
892, 309021
664, 370057
720, 389137
218, 410343
772, 391431
493, 474545
602, 443614
351, 396809
1148, 328871
134, 375320
860, 471882
1019, 353481
1160, 377096
28, 436788
1208, 273670
444, 378295
390, 456808
353, 361851
1192, 344811
794, 413632
745, 443538
456, 419145
722, 308388
988, 410189
1066, 381346
621, 263660
584, 305532
200, 298567
216, 384727
1161, 417290
209, 323940
676, 360862
93, 487654
1162, 370768
238, 424552
586, 346145
439, 321129
1191, 427781
1092, 505008
1084, 382689
1203, 406592
1055, 384003
738, 336000
618, 361359
162, 355354
543, 292479
744, 419870
259, 467401
505, 395764
699, 343602
119, 309048
54, 323203
222, 352840
669, 363786
192, 332180
896, 327251
816, 381344
173, 338013
30, 357718
710, 285771
712, 372458
1059, 313989
65, 372280
144, 329469
1032, 450735
51, 339165
332, 436474
619, 375064
488, 293636
430, 500673
575, 424125
1087, 378463
873, 361457
719, 424722
758, 379727
749, 331350
773, 255728
261, 333644
190, 467648
449, 396471
688, 403720
799, 326075
961, 468624
393, 349802
339, 418326
903, 363541
151, 336879
418, 422752
565, 270135
377, 509148
1195, 308023
96, 398058
