seed, Total QALY
617, 305484
762, 345478
491, 300755
1090, 407108
578, 374492
904, 362748
1035, 318636
801, 407164
787, 410040
898, 360768
267, 434103
976, 440043
580, 400043
487, 397127
1190, 432747
1079, 270024
803, 453694
1244, 383746
583, 372741
411, 378953
115, 465328
99, 305300
196, 350376
166, 391605
540, 340463
832, 297693
272, 429169
280, 411852
866, 448645
104, 367985
970, 310644
302, 370098
1222, 345495
206, 308600
20, 371328
275, 413344
672, 311746
999, 455710
67, 422977
425, 310354
1151, 327758
856, 416047
480, 380614
72, 355702
1144, 346297
1053, 355904
121, 354306
105, 387891
34, 336922
399, 360508
440, 363226
523, 325825
435, 305387
201, 491355
778, 409627
998, 378134
1137, 426517
1239, 410032
729, 288789
453, 450417
753, 355550
828, 399270
451, 405743
211, 519486
836, 337344
582, 347797
1061, 406675
361, 417739
519, 398140
328, 421083
908, 488250
518, 329113
1039, 394928
126, 305504
713, 350713
601, 357612
511, 300842
942, 307500
394, 334109
862, 328170
1057, 309238
783, 406489
983, 441188
843, 346498
567, 262995
1149, 359563
450, 383018
366, 372126
534, 302582
108, 405477
244, 392550
46, 310266
311, 276834
464, 285686
922, 433380
77, 404762
130, 325355
2, 445285
155, 372419
894, 458594
949, 466807
22, 284067
592, 387378
268, 384444
984, 416661
461, 365559
647, 296865
148, 403772
1158, 464086
159, 392600
810, 380053
654, 410061
1027, 394509
1115, 343842
502, 364321
1223, 328187
414, 425995
684, 371752
354, 393536
877, 402904
110, 310219
357, 342779
494, 418444
233, 308098
329, 351613
851, 336927
286, 323338
614, 366411
274, 361698
371, 424027
62, 474548
217, 330279
400, 335839
306, 345366
442, 335825
681, 449814
1248, 415292
892, 308073
664, 368980
720, 388156
218, 409313
772, 390426
493, 473116
602, 442431
351, 395945
1148, 328103
134, 374393
860, 470664
1019, 352704
1160, 376183
28, 435791
1208, 273007
444, 377155
390, 455564
353, 360943
1192, 344239
794, 412582
745, 442587
456, 417862
722, 307570
988, 409405
1066, 380714
621, 263023
584, 304654
200, 297767
216, 383919
1161, 416133
209, 323284
676, 359966
93, 486309
1162, 369779
238, 423613
586, 345404
439, 320320
1191, 426806
1092, 503892
1084, 381650
1203, 405469
1055, 382802
738, 335166
618, 360501
162, 354425
543, 291679
744, 418691
259, 466145
505, 394598
699, 342515
119, 308276
54, 322439
222, 351850
669, 363069
192, 331309
896, 326492
816, 380516
173, 337259
30, 357002
710, 285052
712, 371416
1059, 313044
65, 371450
144, 328777
1032, 449490
51, 338357
332, 435436
619, 374157
488, 292778
430, 499539
575, 423034
1087, 377482
873, 360503
719, 423923
758, 378810
749, 330413
773, 255050
261, 332956
190, 466396
449, 395522
688, 402798
799, 325143
961, 467400
393, 348882
339, 417279
903, 362415
151, 335895
418, 421777
565, 269426
377, 508448
1195, 307286
96, 397242
